,BodyID,text
329,329,"b'Union minister Nirmala Sitharaman on Saturday demanded that Congress leader Rahul Gandhi should apologise for ""politicising"" the suicide of Rohith Vemula, the University of Hyderabad student who died in 2016, as police in a state ruled by his own party has now said that it was not a ""Dalit\' issue"".\n\nTelangana police have filed a closure report before a court following a probe into Vemula\'s death, claiming that he was not a Dalit and died by suicide as he feared that his real identity would be discovered. Speaking with a group of select journalists in Pune, Sitharaman pointed out that the police report has been filed in a Congress-ruled state. ""The closure report says he had a wrong certificate of SC (Scheduled Caste), and he was not an SC. But, the family of Vemula was dragged and exhibited in the country when it was grieving. The Congress, by dragging the family of Vemula in the public, tried to politicise the issue. Look at the statements made by Rahul Gandhi then in Parliament that Vemula was pressurised,"" the Union minister said.\n\nGandhi should listen to the speeches he had made in the Lok Sabha then, and apologise to the country, the BJP leader said. ""He should also apologise to the SC community for misusing (them). It was not a Dalit issue but (Gandhi) made it look like a Dalit issue. Now he is running \'Mohabbat ki Dukan\', but back then he was running \'toxic dukan\', and for that he should apologise,"" she added. Later, speaking on \'the role of higher education in realising the vision of \'viksit Bharat\'\' at Deccan College in the city and interacting with the students after the talk, Sitharaman said the University of Hyderabad was not allowed to handle the issue with sensitivity.\n\nA narrative was built that the government is suppressive, against students and against SCs, she claimed, adding, ""today the same people, who dragged that unfortunate family to the street, should stand up before the entire country and apologise for having politicised the incident."" The wrong narrative came from ""vested interest groups, self-appointed left liberal group, self-appointed leader in the opposition, who says \'mohabbat ki dukan\',"" she said. ""He actually perpetrated this problem, spoke so badly in Parliament about his interpretation (of the incident),"" Sitharaman alleged.\n\nWhen she said that rigorous research will have to be done with methodology, with data and without getting confused with the political narrative, this was what she meant, the minister told the students. ""The problem which could have been addressed amicably within the university, without dishonoring any particular student or family, was dragged to the streets of the country and allegations were levied against then education minister and central government as it was a central university,"" she said. The intolerance, political interference and hate lay not with the government but the vested interest groups which ""do not lose an opportunity to bring this toxin into centres of higher education,"" Sitharaman claimed. ""We all respect the Dalit cause. The reservation given by the Constitution is affirmative support,"" she added.'",,,,,,,,,,,,,,,,,
330,330,"b'The BJP on Saturday took a swipe at the Congress over Rahul Gandhi\'s decision to contest the Lok Sabha polls from Uttar Pradesh\'s Rae Bareli, saying the opposition party seems to believe in ""beta bachao, beta badhao"" (save son, promote son). Speaking to reporters as five former Delhi Congress leaders, including Arvinder Singh Lovely, joined the BJP, the ruling party\'s national general secretary Vinod Tawde claimed that many Congress workers wanted Priyanka Gandhi Vadra to contest from Rae Bareli but her brother took the plunge instead.\n\nPrime Minister Narendra Modi\'s slogan is \'beti bachao, beti padhao\' (save daughter, educate daughter) but the Congress\' slogan is ""beta bachao, beta badhao"", he said.\n\nTawde said Gandhi had claimed that Kerala\'s Wayanad Lok Sabha constituency, from where he is seeking re-election, is his family and he will not go anywhere else.\n\n""But he has now gone back on his assertion and filed the nomination from Rae Bareli,"" the BJP leader said.\n\nHow can the people of the country trust him when there is such a mismatch between his words and actions, Tawde asked.\n\nBJP leaders, including Modi, have mocked Gandhi for contesting from Rae Bareli and not Amethi, another Uttar Pradesh seat which he represented in the Lok Sabha for three terms before losing it in 2019.\n\nFormer Congress leader Acharya Pramod Krishnam alleged that the ""Rahul camp"" has long been conspiring to scuttle Priyanka Gandhi\'s political career and claimed that the party will split after the poll results are announced on June 4.\n\nKrishnam, who has been vocal about his support for Priyanka Gandhi, was expelled from the Congress following his incessant criticism of the party leadership over a host of issues, including its recent decision to turn down the invite for the Ram temple consecration ceremony. He has been full of praise for Modi\'s leadership.'",,,,,,,,,,,,,,,,,
331,331,"b'UP CM criticizes Rahul Gandhi for lacking Hindu history knowledge. Congress opposes CAA due to radical pressure. Adityanath urges Gandhi to mention Hindu kings, Mughal emperors, temple destruction, and historical figures.Uttar Pradesh Chief Minister Yogi Adityanath took potshots at Congress leader Rahul Gandhi on Monday, saying the leader who had called himself an ""accidental Hindu"" should talk about great Hindu kings and the destruction of temples in Ayodhya, Kashi and Mathura by Mughal emperors.\n\nOn the Congress\'s objection over the Citizenship (Amendment) Act (CAA), Adityanath said it is an issue of humanity and alleged that the opposition party\'s protest is due to ""pressure"" from ""radical elements"".\n\nGandhi makes ""baseless"" comments because he does not have proper knowledge of India\'s history and geography, the Bharatiya Janata Party (BJP) leader told reporters here.\n\n""Rahul Gandhi remains in discussion because of his baseless comments,"" he said.\n\n""The one who had called himself an accidental Hindu will sound funny if he talks about India\'s history and culture,"" Adityanath added, taking a dig at the former Congress chief.\n\nWhile delivering speeches, Gandhi should have mentioned great Hindu rulers, such as Chandragupta Maurya, Ashoka, Maharaja Bhoj, Prithviraj Chauhan, Chhatrapati Shivaji and Jhansi ki Rani, among others, who contributed in the making of India, he said.\n\nAdityanath further claimed that Gandhi has forgotten about the ""atrocities"" committed by Mughal emperors in the medieval period.\n\n""He should have said who was responsible for destroying temples in Ayodhya, Kashi and Mathura,"" the chief minister said, adding that the Congress leader should also make references to those responsible for causing destruction in the Nalanda and Takshila universities in the past.'",,,,,,,,,,,,,,,,,
332,332,"b'Congress leader Rahul Gandhi vowed to prioritize a nationwide caste and economic survey if his party wins power, addressing a rally in Gujarat. He highlighted underrepresentation of SCs, STs, and OBCs in key sectors, accusing the BJP and RSS of seeking to alter the Constitution. Gandhi also criticized the government for high unemployment rates.\n\nCongress leader Rahul Gandhi on Monday said if his party is voted to power, it would conduct a nation-wide caste and economic survey on priority. Gandhi was addressing a poll rally in Patan town of north Gujarat.\n\n""Ninety per cent of the country\'s population comprises SCs, STs and OBCs, but you will not find their representation in the corporate, media (sectors), private hospitals, private universities or as bureaucrats in government. We will first do a caste survey and economic survey after coming to power,"" he said.\n\nGandhi accused the ruling BJP and the RSS of planning to change the Constitution.\n\nThe ruling dispensation is also against the system of reservation, he claimed.\n\nThe Wayanad MP further claimed that unemployment is at a 45-year high in the country.\n\nHe was addressing the rally in support of Patan Lok Sabha seat Congress candidate Chandanji Thakor.'",,,,,,,,,,,,,,,,,
333,333,"b'Lucknow (UP): Uttar Pradesh Chief Minister Yogi Adityanath flayed Congress leader Rahul Gandhi over his remarks on Raja, Maharaja remarks and said that accidental Hindu cannot feel pride in India\'s heritage. ""People who do not know the history and geography of India will definitely make such irrelevant comments. When I talk about Rahul Gandhi, I remember that once these people called themselves accidental Hindus. India has a rich tradition and our sages, Maharajas, and every section of the society have contributed in their respective fields. Rahul ji never remembered the atrocities of the Mughals, who left no stone unturned to Islamise India. It is unfortunate that those who call themselves accidental Hindus cannot feel pride about India\'s heritage.""'",,,,,,,,,,,,,,,,,
334,334,"b'The BJP is not fielding any candidate on the three Lok Sabha seats in the Kashmir region because it is weak there, Jammu and Kashmir Congress chief Vikar Rasool Wani said on Sunday while exuding confidence that his party will win both the seats in the Jammu region. If the INDIA bloc comes to power at the Centre, it will protect ""culture, jobs and land"", restore statehood and hold assembly elections in Jammu and Kashmir, he said.\n\nA day earlier, the BJP\'s Jammu and Kashmir unit chief Ravinder Raina defended the decision of not fielding candidates in Anantnag-Rajouri, Srinagar and Baramulla Lok Sabha seats in the Kashmir region, saying sometimes ""decisions are made to achieve a big goal"" and the BJP is supporting ""patriotic"" parties in these constituencies.\n\nReacting to the comments, Wani described Raina as ""Hawa Baaz"" (one who builds castles in the air). ""They (BJP) do not have any voter base and public support. When they have no polling agent, no campaign, no cadre base, how will they fight elections in Kashmir,"" he said.\n\nThe Congress leader said the BJP has lost its support base in Jammu as well because they have only given ""lollipops to the public over the past 10 years"".\n\nThe people of Jammu and Kashmir have made up their minds to teach the BJP a lesson and have done so in Udhampur during the first phase of polling, Wani claimed, adding, ""The same fate awaits the party in the Jammu Lok Sabha seat.""\n\nThanking the people of Udhampur for turning up in large numbers despite heavy rains to exercise their democratic right, the Congress leaders said, ""They voted for change and we are confident of winning the seat.""\n\n""Winds of change have started sweeping the country... they (BJP) took votes from the people of Jammu and Kashmir and deceived them by revoking the special status (under Article 370) and bifurcated the state into two Union Territories,"" Wani said.\n\nWani assured the people that the Congress is promise-bound to ensure the protection of culture, jobs and land besides restoring statehood and holding assembly elections.\n\n""We will also resume the bi-annual practice of Darbar move (under which the government used to function six months each in Jammu and Srinagar), throw away smart electricity meters and waive farmers loans besides implementing the guarantees of the party manifesto,"" the Jammu and Kashmir Congress chief said.'",,,,,,,,,,,,,,,,,
335,335,"b""Maharashtra's third phase of the general elections saw a voter turnout of 54.09% in 11 out of 48 Lok Sabha constituencies. The first two phases of polling in the state saw over 62% voter turnout. The Kolhapur seat saw the highest turnout at 63.71%, while the Baramati seat recorded the lowest at 47.84%. Prominent contestants included Shahu Chhatrapati of the Congress in Kolhapur, Udayanraje Bhosale of the Bharatiya Janata Party (BJP) in Satara, and Union minister Narayan Rane in Ratnagiri-Sindhudurg.A voter turnout of 54.09 per cent was recorded in 11 out of the 48 Lok Sabha constituencies in Maharashtra, where polling was held on Tuesday in the third phase of the general elections, officials said.\n\nThe first two phases of polling in the state saw more than 62 per cent voter turnout. As per the data shared by the election authorities, the Kolhapur seat saw the highest turnout of 63.71 per cent, while the Baramati seat, where two members of the politically influential Pawar family were locked in a bitter tussle, recorded the lowest turnout of 47.84 per cent.\n\nIn Baramati, Sharad Pawar's daughter Supriya Sule was pitted against Sunetra Pawar, wife of the veteran leader's estranged nephew and Maharashtra Deputy Chief Minister Ajit Pawar.\n\nHatkanangale recorded a voter turnout of 62.18 per cent, Osmanabad 56.84 per cent, Latur 55.38 per cent, Satara 54.74 per cent, Ratnagiri-Sindhudurg 53.75 per cent, Sangli 52.56 per cent, Raigad 50.31 per cent, Madha 50.00 per cent and Solapur 49.17 per cent.\n\nVoting was held between 7 am and 6 pm. Prominent contestants in this phase of polling in the state included royal scions Shahu Chhatrapati of the Congress in Kolhapur and Bharatiya Janata Party (BJP)'s Udayanraje Bhosale in Satara as well Union minister Narayan Rane in Ratnagiri-Sindhudurg.\n\nDeputy CM Ajit Pawar, his wife Sunetra Pawar and his mother Asha Pawar were among the early voters.\n\nThey cast their votes at a polling booth in Baramati, where Sunetra is pitted against her sister-in-law Supriya Sule, the sitting MP from there. NCP (SP) head Sharad Pawar, his wife Pratibha Pawar, daughter Supriya Sule and her family, MLA Rohit Pawar and his family also voted in Baramati.\n\nActor couple Riteish Deshmukh and Genelia D'souza cast their votes in Latur, while Union minister Rane voted in Sindhudurg. Riteish Deshmukh is the son of Congress leader and former state chief minister late Vilasrao Deshmukh, whose home turf was Latur.\n\nA total of 2.09 crore persons were eligible to vote for 258 candidates in the third phase, for which 23,036 polling centres were set up, an election official said.\n\nThere were 1,07,64,741 male voters, 1,02,26,946 female voters and 929 from the third gender. Polling was held on April 19 in the first phase of the general elections in Ramtek (SC), Nagpur, Bhandara-Gondiya, Gadchiroli-Chimur (ST) and Chandrapur seats in Maharashtra.\n\nThe first phase saw a voter turnout of 63.71 per cent. On April 26, polling was held in the second phase of elections in Buldhana, Akola, Amravati, Wardha, Yavatmal-Washim, Hingoli, Nanded and Parbhani Lok Sabha constituencies.\n\nThe second phase witnessed a voter turnout of 62.71 per cent.""",,,,,,,,,,,,,,,,,
336,336,"b'The Congress on Monday accused Prime Minister Narendra Modi of taking inspiration from Nazi propaganda minister Joseph Goebbels while speaking about the party\'s Nyay Patra for the Lok Sabha elections. Congress general secretary Jairam Ramesh said, ""For his MA in Entire Political Science, Mr. Narendra Modi must definitely have read Joseph Goebbels on the value of propaganda and taken inspiration from him.""\n\nHe noted that Goebbels had stated that ""If you tell a lie big enough and keep repeating it, people will eventually come to believe it.""\n\nRamesh said he also wrote in 1941 that ""The English follow the principle that when one lies, one should lie big and stick to it.""\n\nGoebbels was the propaganda minister of German ruler Adolf Hitler.\n\n""In his latest interview to a TV channel, which is being headlined, the outgoing PM has yet again blatantly, brazenly and shamelessly lied about the Congress\'s Nyay Patra. It once again proves that Mr.Modi\'s motto has always been \'Asatyameva Jayate.\' Truth is slaughtered every time he speaks,"" the Congress leader alleged.\n\nThe Congress later used the Hindi saying, ""Jhooth Bole Kauwa Kaate"" to attack the prime minister and alleged that the he stands completely exposed on the inheritance tax issue.\n\n""The Congress\'s Nyay Patra does not contain any mention, direct or indirect, of an inheritance tax. On the other hand - His ministerial drumbeaters, party social media figures and corporate personalities advocated it,"" he said in his post.\n\nThe Congress leader claimed that between 2017 and 2019 the Modi Government seriously considered the proposal, with even his Finance Minister praising it publicly.\n\n""Now one of his top economic advisors has said he is in favour of an income distribution survey but after the elections! Wow.Come on outgoing PM. At least in the closing few days of your miserable tenure shock the country by stopping the tsunami of lies,"" Ramesh alleged.'",,,,,,,,,,,,,,,,,
337,337,"b'Prime Minister Narendra Modi strongly criticised the Congress party\'s proposal for wealth redistribution, calling it a dangerous idea. The controversy began when Congress leader Rahul Gandhi pledged to conduct surveys to redistribute wealth to specific sections of society if the party comes to power. PM Modi warned that such policies could sow communal disharmony by targeting certain communities and discourage economic growth.Prime Minister Narendra Modi has castigated the Congress\' plan of wealth redistribution as a dangerous idea, in an interview with TOI yesterday.\n\nEarly this month, Congress leader Rahul Gandhi promised that if the Congress is voted to power, the party would conduct a survey to run a check on who possesses the wealth in the country and undertake an exercise to redistribute the same. ""First, we will conduct a caste census to know the exact population and status of backward castes, SCs, STs, minorities and other castes. After that, the financial and institutional survey will begin. Subsequently, we will take up the historic assignment to distribute the wealth of India, jobs and other welfare schemes to these sections based on their population,"" Rahul said.\n\nAlso Read: PM adds fuel to Cong\'s redistribution row, says party will eye properties of others but not of Waqf board, minorities\n\nThe idea turned into a big controversy when PM Modi suggested in a campaign speech that if the Congress comes to power, it would redistribute wealth of people to Muslims and cited former PM Manmohan Singh\'s remark that the minority community had the first claim on the country\'s resources. ""This urban-naxal mindset, my mothers and sisters, they will not even leave your \'mangalsutra\'. They can go to that level,"" Modi said addressing a rally in Rajasthan\'s Banswara.\n\nUS-based Congress leader Sam Pitroda fuelled the controversy by proposing inheritance tax as a way to redistribute wealth. """"In America, there is an inheritance tax. If one has $100 million worth of wealth and when he dies he can only transfer probably 45% to his children, 55% is grabbed by the government. That\'s an interesting law,"" he said. He later said he was just giving an example. Congress leader Jairam Ramesh said that Pitroda\'s comments do not reflect the party\'s position.\n\nIn an interview to TOI yesterday, Modi analysed the Congress\' controversial idea in detail, calling it a ""Maoist"" idea. ""We should not consider this sinister plan of the Congress party like an idle threat. The threat is very real and stands to hurt our nation irreversibly. This is a clear example of Maoist thinking and ideology. It is saddening to see the Congress party and its Yuvraj carrying forward such Maoist vision which is a recipe for disaster. You would have seen the Yuvraj saying that we will do an X-ray. This X-ray is nothing but raiding every home. They will raid farmers to see how much land they possess. They will raid the common man to see how much wealth he/she has earned through hard work. They will raid the ornaments of our women. Our Constitution protects the property of all minorities. This means that when Congress talks of redistribution, it cannot touch the properties of minorities, it cannot consider waqf properties for redistribution but it will eye the properties of other communities. This will sow complete and irreversible communal disharmony,"" he said.\n\nRead the full interview: \'India does not become an electoral autocracy if Yuvraj cannot get power\': PM Modi\n\nPM Modi said ideas of wealth redistribution, wealth tax, etc, are never successful because they never remove poverty, but just distribute it so that everyone is equally poor. ""These are actually dangerous problems disguised as solutions. Would you work day and night if the government will take away your money in the name of redistribution?"" he said.\n\nPM Modi said wealth redistribution will discourage a large number of people who are coming out of poverty with the government\'s help.\n\n""Today, we are empowering 3 crore women to become Lakhpati Didis. Such policies will ensure that women don\'t become Lakhpatis and their aspirations don\'t progress. If someone has taken a Mudra loan and is progressing, his growth will be stunted. Our street vendors who are now growing due to our policies will also not be able to grow. Today, we are the third-largest startup ecosystem in the world. Such policies will kill the startup revolution by our youth. This policy is a way to please their vote bank,"" he said.\n\nHe said equitable growth can be ensured by removing barriers and empowering people. ""This unleashes their entrepreneurial potential as we have seen in our country; even in tier 2 and 3 cities, which are giving rise to a lot of startups and sports stars,"" he said.\n\n""These reasons are why wealth redistribution, wealth tax, etc have never been successful: they never removed poverty; they just distributed it so that everyone is equally poor. The poor remain stricken with poverty, wealth creation stops and poverty becomes uniform. These policies sow discord and block every road to equity, they create hatred and destabilise the economic as well as social fabric of a nation,"" he said.'",,,,,,,,,,,,,,,,,
338,338,"b'A peculiar poll battle is on the cards in the tribal-dominated Banswara-Dungarpur Lok Sabha constituency in Rajasthan where the Congress is appealing to the people not to vote for its candidate. The reason: After much flip-flop, the Congress decided to support Bharat Adivasi Party (BAP) candidate Rajkumar Roat -- a day before the last date of withdrawal of nominations -- despite fielding its own candidate Arvind Damor.\n\nIn accordance with the party\'s announcement to support the BAP, Damor was supposed to withdraw his nomination papers but he was nowhere to be seen till the last date of withdrawal of nominations was over. Later, appearing before the media, Damor feigned ignorance about the developments and declared that he would contest the election.\n\nWhat was supposed to be a bipolar contest between the BJP and the Congress-BAP alliance has turned into a three-way fight with Damor likely to divide the Congress votes thus, giving an edge to the saffron party candidate -- Mahendrajit Singh Malviya.\n\nWhile the local leadership of the Congress has appealed to the people to vote for Roat instead of their own candidate, Damor has claimed that he has the support of a section of the party leaders who are against the alliance with the BAP.\n\nVikas Bamnia, a district-level leader, and the son of Congress MLA Arjun Bamnia said the party was supporting Roat.\n\n""Our stand is clear, we are supporting the BAP candidate. We are working keeping in mind the sentiments of the people and the directions received from the party,"" Bamnia said.\n\nAnother local Congress leader said, ""We are asking people clearly to not vote for the Congress candidate (Damor).""\n\nAlthough several local residents told PTI that the contest was primarily between Malviya and Roat, some were of the view that Damor\'s refusal to toe the party line was embarrassing for the Congress.\n\nBAP, which was established in southern Rajasthan ahead of the 2023 assembly elections, has three MLAs, including Roat.\n\nBanswara-Dungarpur is a reserved seat for Scheduled Tribes and will go to polls in the second phase of Lok Sabha elections on Friday.\n\nPrime Minister Narendra Modi addressed a rally here on Sunday.\n\nSlamming the Congress manifesto, he had alleged that the opposition party was planning to give people\'s hard-earned money to ""infiltrators"" and ""those who have more children"" and referred to former PM Manmohan Singh\'s speech in 2006 to contend he had said that Muslims have the ""first claim"" on the country\'s resources.\n\nIn his campaigning speeches, Malviya has accused Roat of misleading the people of Banswara while he, in return, has been charged with dividing the tribal community by the Congress-BAP candidate.\n\n""Where will these people take our tribal brothers and sisters? They are misleading the tribal community. Building a house for one person does not benefit the entire community,"" Malviya, who joined the BJP ahead of the Lok Sabha elections, said.\n\n""These people are working to spread anarchy. No matter how much they try, the BJP is going to win this seat by lakhs of votes. The alliance of Congress and BAP will not work. It only shows that the Congress did not get a candidate for the Banswara-Dungarpur seat,"" he added.\n\nCountering him, Raot said the BJP candidate was ""dividing"" and abusing the tribal community.\n\n""The kind of statements Malviya is giving... he is abusing the tribal community. The BJP is trying to divide the tribal community. Our tribal people may be associated with any party, be it the BJP or the Congress, but it is our responsibility to unite them. We think above the party, we think for the tribal people,"" he said.\n\nDamor, meanwhile, said a faction of the Congress leaders was against the alliance with BAP.\n\n""I have support from the people and the party leaders who are not in favour of the alliance. I am confident of winning the election,"" Damor said.\n\nFormer BJP state president Satish Poonia, who campaigned in the constituency in support of Malviya, said that Congress was nowhere in the scene.\n\n""The condition of Congress leaders has become such that when they went to a \'bhandara\', the \'prasad\' was over and when they came out, their shoes and slippers were missing,"" he said.\n\nAmid the tussle, key issues like education, employment, roads and electricity have taken a back seat with each candidate trying to outdo the other to project himself as the champion of the tribal community, according to some non-tribal locals.\n\n""The area lacks industries and job opportunities. Many people from this region work in the neighbouring state of Gujarat. Women are also seen working in farms and in labour work in large numbers,"" a non-tribal local resident said.\n\n""The ideology of BAP appears to be radical and could emerge as a threat in the time to come. Issues are less important, they are polarising people in the name of the community,"" he added.\n\nMeanwhile, the need for the Congress to find an alliance partner in Banswara-Dungarpur was necessitated after Malviya -- a satrap from the Vagad region -- joined the BJP.\n\nMalviya, who was made a cabinet minister twice in the previous Congress governments, quit the party after being denied the post of the Leader of Opposition in the state assembly in the wake of the Congress\' defeat in the 2023 assembly elections.\n\nHe resigned as the MLA from Bagidora assembly constituency and joined the BJP in February.\n\nAs the Congress and the BAP -- the new party from the Vagad region -- held discussions for an alliance, the lack of consensus on seat sharing and resistance by some local Congress leaders delayed the finalisation of the coalition. On the last day of filing of nominations, the Congress decided to field Damor from Banswara-Dungarpur and Kapoor Singh from Bagidora for the bypoll.\n\nA day before the withdrawal of nominations, Rajasthan Congress in charge Sukhjinder Singh Randhawa announced on social media that the party would support BAP in both elections.\n\nHowever, in a rude shock for the Congress, its two candidates refused to withdraw their nominations.\n\nOf the eight assembly segments under the Banswara-Dungarpur Lok Sabha seat, the BJP has four MLAs, the Congress has three and the BAP one.\n\nThe Congress in Rajasthan is contesting the elections as part of an alliance on two seats -- Nagaur (with Rashtriya Loktantrik Party) and Sikar (with CPI-M).'",,,,,,,,,,,,,,,,,
339,339,"b""A total of 491 candidates have filed nomination forms for the 26 Lok Sabha constituencies in Gujarat where elections will be held in the third phase on May 7, officials said on Saturday.\n\nAs many as 227 candidates filed their papers on Friday, the last day of submission. Also, 39 candidates filed nominations for by-elections to five assembly seats, to be held on the same day, with 13 of them filing their papers on Friday, the office of the state Chief Electoral Officer said in a release.\n\nOf total 491 forms, 76 were submitted by BJP candidates, 60 by Congress, seven by AAP, 188 by independents and 160 by candidates of other, smaller parties.\n\nFor the assembly byelections, BJP candidates filed ten forms, Congress 12, independents 16 and another party one. Union Home Minister Amit Shah, state BJP president C R Paatil, Congress leader Amit Chavda and Aam Aadmi Party's Chaitar Vasava and Umesh Makwana filed their papers on Friday.""",,,,,,,,,,,,,,,,,
340,340,"b'Bharatiya Janata Party (BJP) leader Smriti Irani on Monday filed her nomination from the crucial Amethi seat in Uttar Pradesh.\n\nA home turf for Gandhi family, former Congress leader, Rahul Gandhi, is still unsure about contesting from Amethi. The Gandhi siblings reportedly convened a meeting to discuss who would contest from Amethi and Rae Bareli., the report added further.\n\nEarlier, it was indicated that Congress will the final decision after April 26 and nominations can be filed next week. Phase 2 of the elections are scheduled on April 26. During Congress\' committee meet, proposal was given from the UP Congress that the Gandhi family should contest the Amethi and Raibareli seats and the decision was left to Congress President Mallikarjun Kharge.\n\nThe Congress has not made any statements yet regarding the Amethi and Rae Bareli seats in Uttar Pradesh, which were considered strongholds for the Congress until the 2019 elections. The grand old party, which is contesting 17 Lok Sabha seats in Uttar Pradesh under INDIA\'s seat-sharing deal, has announced candidates for all the seats except Amethi and Raebareli.\n\nIn the past, Rahul Gandhi represented Amethi from 2004 till 2019. The seat is also associated with Rahul\'s father Rajiv Gandhi, who represented the seat between 1981 till his death in 1991. Sonia Gandhi contested elections from here in 1999 and passed it on to Rahul in 2004.\n\nAmethi is scheduled to go to polls in the fifth phase on May 20, with the last date for filing nominations set for May 3. The party is expected to make a decision regarding its candidates soon.\n\nIn the 2019 elections, Rahul Gandhi lost Amethi to Union minister and BJP leader Smriti Irani, a defeat that was seen as a significant blow to the Congress\'s prestige. Despite this loss, Rahul Gandhi has maintained a close connection with Amethi, referring to the constituency as ""his home"" in several public speeches since 2019 and asserting that ""no one can separate him from Amethi.""'",,,,,,,,,,,,,,,,,
341,341,"b'Sanjay Raut took a bribe of Rs 1 crore in the name of his family and partner, Nirupam alleged. His daughter, however, is innocent and unaware of such things, he added.Sanjay Nirupam, who recently quit Congress, stoked the Maharashtra Khichdi controversy again on April 8, calling Shiv Sena\'s Sanjay Raut ""the main kingpin of the scam"".\n\nSanjay Raut took a bribe of Rs 1 crore in the name of his family and partner, Nirupam alleged. His daughter, however, is innocent and unaware of such things, he added.\n\nStepping up his attack, Nirupam said, ""Raut is a \'Khichdi chor\' and ED should arrest such people.""\n\nAccording to Nirupam, accused company Sahyadri Refreshments had paid bribes in cheques which were deposited in the bank accounts of Raut\'s daughter, his brother and one of his partners.\n\nThe former Congress leader has lately been in the news frequently over the resignation from the party just ahead of the national elections. According to various insider accounts, Congress was already in the process of showing him the door when Nirupam himself resigned -- in a development that came out of the blue.\n\nOn being asked where he will go (joining any political party), Nirupam said he had not decided yet.\n\n""Talks will start during the Navratri and then I\'ll decide where to go,"" he said.'",,,,,,,,,,,,,,,,,
342,342,"b'JAIPUR: Congress leader Priyanka Gandhi Vadra hit out at Prime Minister Narendra Modi on Sunday, claiming that he is completely cut off from people and their issues. The Congress leader also claimed that Modi enjoys so much power that those around him are scared to tell him the truth.\n\n""Your biggest problem is inflation. I believe that Modiji is not able to understand that. When there is too much power, people do not tell the truth. Officers and colleagues are scared of telling him about the reality and then the individual gets cut off from people,"" Gandhi told a public meeting in Rajasthan\'s Jalore.\n\nThe rally was organised to garner support for Vaibhav Gehlot, the son of former Rajasthan chief minister Ashok Gehlot and the Congress candidate from Jalore in the upcoming Lok Sabha polls.\n\n""I really feel that Modi is now completely cut off from the people of the country,"" Gandhi said.\n\nShe said the rising inflation and unemployment are the two biggest problems facing the country right now but there is no one to listen.\n\n""We also feel proud when events like the G20 Summit are held in India. But another reality is that poor people are suffering from the rising inflation and youngsters due to unemployment,"" the Congress general secretary said.\n\nShe claimed that the ruling Bharatiya Janata Party (BJP) is not fighting against corruption. ""Its claims are hollow. It only wants to gag the opposition,"" Gandhi said.\n\nThe Lok Sabha polls are scheduled to be held in seven phases starting April 19 and the counting of votes will be taken up on June 4.\n\nJalore goes to polls on April 26.'",,,,,,,,,,,,,,,,,
343,343,"b'Bhopal: On Prime Minister Modi\'s statement regarding Kachchatheevu island, Congress leader Digvijaya Singh says, ""Does anybody live on that island? I want to ask...""BJP leader Shehzad Poonawalla says, ""Today, the remarks of Digvijaya Singh show the mindset of Congress, that they always put family first, not nation first. That they always think that the country\'s territory is the private property of one family. Therefore, with this mindset, even Nehru ji had said in the 1960s that Kachchatheevu island is an inconsequential piece of land and should be given away...With this mindset, PoK was handed over, Aksai Chin was handed over...we even lost Assam thanks to Nehru ji and this mindset...Even today, the fishermen of Tamil Nadu are facing the consequences of this...""'",,,,,,,,,,,,,,,,,
344,344,"b'Nationalist Congress Party (SP) supremo Sharad Pawar on Sunday said there was no difference between Prime Minister Narendra Modi and Russian President Vladimir Putin while accusing the former of slowly destroying democracy in the country. Pawar was speaking to reporters at Akluj in Solapur district, where he visited the residence of former deputy chief minister Vijaysinh Mohite Patil to discuss candidates for Madha and Solapur Lok Sabha seats.\n\n""Modi doesn\'t wish for anyone from the Opposition to get elected. Such a stance by the prime minister shows that there is no difference between him and Russia\'s Vladimir Putin,"" he said.\n\nThe arrest of a serving chief minister (Arvind Kejriwal) when the model code of conduct is in place shows that Modi is slowly destroying parliamentary democracy and the country is heading towards autocracy, Pawar said.\n\nIn a democracy, like a ruling party, the opposition side is equally important, he said.\n\nWhen asked about the BJP\'s manifesto for the Lok Sabha polls, Pawar said, ""It is not the right time to comment on their manifesto. However, making promises is the BJP\'s speciality.""\n\nHe said a meeting took place to discuss the Madha and Solapur Lok Sabha constituencies, where Congress leader Sushilkumar Shinde, Vijaysinh Mohite Patil and other prominent party bearers were present.\n\nVijaysinh Mohite Patil\'s nephew Dhairyasheel Mohite Patil resigned from the BJP earlier this week, and he is likely to join the NCP (SP).\n\n""We wish for Dhairyasheel to contest from the Madha Lok Sabha seat. The decision about his induction will be taken later in the day in the presence of the party\'s state president Jayant Patil. A brief meeting about Solapur and Madha seats will take place on April 16,"" Pawar said'",,,,,,,,,,,,,,,,,
